age,sister,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180
80,9762,2,4,4,5,3,5,4,4,5,5,3,5,3,4,5,3,5,5,3,4,5,5,5,5,4,2,2,1,4,1,1,5,5,4,5,5,2,3,5,3,5,4,3,5,5,5,5,5,3,5,5,3,5,5,3,5,5,4,5,5,4,5,5,5,3
30,56370,4,2,5,5,1,1,3,5,1,1,1,1,2,5,3,2,5,1,3,5,3,1,1,1,1,5,1,2,1,1,5,1,1,2,1,4,1,5,1,5,1,1,4,1,4,1,5,1,1,5,2,5,3,1,2,1,2,1,5,1,1,1,1,1,2
80,126760,4,1,2,4,1,2,2,3,4,1,1,4,4,5,2,1,1,1,5,5,4,1,1,1,1,4,2,4,1,2,4,2,1,1,1,2,1,5,1,4,2,1,1,1,4,1,5,1,1,1,1,2,4,1,4,4,4,4,4,1,1,4,1,1,2
60,124639,2,1,3,5,3,1,4,5,1,4,1,2,1,5,3,4,4,3,5,5,1,5,1,1,3,3,1,5,1,3,4,1,3,2,4,4,1,5,3,4,1,1,3,1,5,2,4,1,1,1,4,3,4,1,3,5,5,5,3,1,3,4,1,4,3
70,102991,2,1,5,5,2,3,1,5,4,5,2,4,3,5,4,4,5,3,4,5,2,1,1,2,2,5,2,4,3,2,5,3,1,1,2,4,4,5,2,5,3,4,4,2,5,3,4,1,1,3,3,4,5,2,4,5,4,3,2,2,4,5,4,2,2
30,70725,2,2,2,4,1,4,3,5,2,4,1,2,1,5,3,3,5,3,3,5,1,2,1,1,4,3,3,4,1,2,2,1,1,3,1,3,1,5,2,3,1,1,2,3,4,2,5,1,2,3,4,4,3,1,2,4,2,1,3,2,2,3,3,3,2
40,58458,4,1,4,4,2,3,4,5,2,1,1,2,2,5,2,1,5,1,2,5,1,1,1,1,4,5,1,5,1,1,4,1,1,1,1,2,2,5,1,5,1,1,2,1,2,1,5,1,1,1,1,1,4,1,4,2,2,2,2,1,1,1,1,1,1
50,25169,4,2,5,5,1,1,4,4,1,5,1,1,4,5,2,4,5,5,5,5,1,1,1,2,1,5,1,2,2,2,5,2,1,2,1,4,1,5,5,5,1,2,4,2,5,2,5,1,2,1,4,2,4,1,5,5,2,1,2,4,2,5,1,5,2
30,27757,4,1,4,4,4,5,5,4,2,4,2,2,4,4,1,2,4,4,5,4,1,2,1,2,2,4,3,4,2,2,4,2,1,2,1,2,2,4,3,5,1,2,5,2,2,1,4,2,1,1,4,4,2,1,3,4,5,5,5,2,2,2,4,2,2
30,76900,3,2,2,4,2,3,3,5,2,2,2,2,2,5,3,4,5,2,5,5,2,2,1,2,2,3,3,2,2,3,4,2,3,4,2,4,2,5,2,5,1,3,4,3,4,1,4,2,2,4,2,4,4,2,4,4,4,1,5,2,1,2,2,2,2
60,31338,5,1,5,2,1,2,1,5,4,4,1,5,2,5,4,4,3,2,5,5,3,2,1,1,5,3,4,4,1,4,4,3,3,3,3,4,4,4,2,4,3,1,4,5,5,3,4,1,1,1,4,3,4,4,3,5,2,1,3,2,4,4,4,5,4
30,97786,4,2,5,5,1,3,2,5,4,5,2,4,2,5,2,4,4,4,3,4,5,1,1,1,4,5,4,2,1,5,4,2,1,3,1,4,2,5,2,4,2,3,4,1,4,2,4,1,1,2,3,2,5,2,3,4,3,1,4,2,2,4,4,3,4
30,72157,5,1,5,5,5,4,1,3,5,5,2,5,4,4,2,3,4,5,3,2,5,1,1,2,1,4,2,3,1,4,4,2,3,4,5,5,2,5,1,5,4,2,3,4,4,2,5,3,5,1,5,4,5,1,4,5,2,1,5,2,4,5,3,5,5
40,11786,4,2,2,4,1,4,3,5,1,3,1,4,3,5,1,4,5,3,5,5,2,1,1,1,1,5,3,5,2,2,2,1,2,2,2,2,1,4,1,5,1,1,4,2,1,1,3,1,1,1,2,2,3,1,4,5,2,2,3,2,2,3,1,2,3
40,18104,4,3,5,5,3,1,1,3,5,5,1,1,2,5,1,2,5,4,2,5,1,1,1,1,2,5,1,5,1,4,5,1,1,4,1,4,1,5,2,5,1,1,4,1,1,1,5,2,5,2,4,4,5,1,4,4,5,4,4,1,5,4,4,3,2
50,17538,5,1,4,5,4,1,1,5,1,2,1,1,1,5,4,2,1,4,1,1,2,1,1,4,4,5,3,5,1,4,5,1,1,4,1,4,2,5,1,4,1,1,3,1,5,1,5,1,1,4,4,4,4,1,4,1,2,2,4,1,4,4,2,1,4
40,127788,2,1,2,4,1,1,2,5,1,1,1,1,1,1,2,4,5,1,5,5,3,1,1,1,3,3,3,5,1,4,5,1,1,2,1,2,1,5,4,5,1,1,5,1,5,1,5,1,4,4,1,4,3,1,4,5,5,1,3,4,3,2,1,3,3
60,3028,4,2,4,2,4,4,1,5,1,5,2,1,1,5,2,3,4,1,5,3,2,2,1,1,1,3,5,4,1,4,4,2,5,2,1,5,2,4,2,4,1,2,4,1,5,1,4,2,1,1,2,4,5,1,5,5,5,1,1,1,4,5,1,3,2
30,78956,4,2,5,2,4,4,1,1,2,4,1,2,4,4,3,1,5,5,3,5,2,1,1,1,5,4,5,2,1,1,5,2,1,1,2,5,1,5,4,5,1,2,4,1,5,1,5,1,5,1,4,2,5,2,2,1,1,2,4,4,4,5,2,2,2
60,12280,5,1,4,2,3,1,1,5,1,5,1,1,1,3,1,4,5,3,1,4,5,2,1,1,1,5,3,4,1,2,1,1,1,5,1,3,1,1,3,1,1,1,3,4,5,3,4,1,2,1,3,1,3,1,3,5,2,3,5,1,3,4,4,3,4
30,66321,4,3,2,1,1,1,1,5,2,1,1,1,1,5,1,2,4,3,2,4,3,2,1,1,1,5,2,4,1,2,5,2,1,5,2,1,2,3,4,4,1,3,5,1,5,4,4,1,4,1,5,4,4,2,5,5,5,1,5,2,4,4,4,4,2
40,22406,5,4,4,5,4,4,1,3,3,4,4,2,4,4,2,4,5,1,4,4,4,1,2,2,2,5,2,3,1,4,5,1,3,4,5,4,4,5,5,5,4,2,3,1,5,2,4,2,1,1,3,4,5,3,5,5,5,3,5,4,4,5,4,5,1
90,65968,4,1,5,4,5,5,1,3,5,4,4,5,1,5,2,5,5,5,5,4,4,1,1,4,5,5,4,5,1,2,5,2,2,4,2,5,1,5,4,5,1,2,5,1,5,2,4,1,1,1,4,4,5,2,5,5,4,5,5,2,5,5,5,5,5
30,48531,2,1,2,5,1,5,1,5,1,1,1,1,1,5,2,4,5,2,5,5,4,1,1,1,1,5,1,5,1,1,5,5,1,2,1,4,1,5,1,5,1,1,4,1,5,2,5,1,2,1,1,4,4,1,5,5,1,3,4,1,2,4,1,1,3
50,76549,2,2,3,1,4,4,1,3,5,5,1,4,1,5,5,2,2,1,3,5,5,4,4,5,5,3,4,2,1,4,1,1,3,4,4,4,5,4,4,4,1,2,5,4,5,4,3,1,4,1,5,5,4,2,3,1,3,3,3,2,5,5,2,5,4
40,119688,4,1,4,5,1,1,2,5,2,5,1,2,1,1,5,2,5,2,3,5,2,1,1,1,1,5,3,3,1,2,5,2,1,2,1,1,2,4,3,4,1,2,3,1,4,2,5,2,2,2,2,4,3,1,4,1,1,1,4,4,4,2,2,3,4
60,76043,5,4,5,2,4,5,2,3,4,5,5,4,4,4,5,3,5,5,4,4,1,5,3,4,4,3,4,5,4,5,5,4,3,4,5,5,5,4,5,5,4,5,5,5,5,5,4,1,5,2,5,3,5,5,5,5,5,4,4,5,5,4,5,5,4
60,104845,4,4,4,5,5,5,4,4,5,5,4,3,5,4,4,5,4,4,4,4,4,4,2,4,4,5,4,4,4,5,4,4,4,4,5,5,4,2,4,5,5,4,5,4,5,4,5,5,5,5,5,5,4,5,5,5,5,4,4,4,4,4,5,4,4
60,99148,2,4,4,5,2,3,1,5,4,5,5,5,4,5,3,3,5,3,4,4,3,2,1,1,4,3,3,4,1,4,1,1,1,4,3,4,2,4,2,4,2,1,4,4,5,3,4,1,1,2,4,4,5,1,3,4,5,4,4,1,5,4,4,5,3
40,79037,4,1,3,4,1,1,1,5,1,5,1,1,1,5,3,1,5,3,3,4,1,3,1,1,4,5,1,4,2,2,2,2,3,2,4,4,1,5,4,4,1,3,2,1,3,1,5,1,1,3,1,1,4,1,2,5,3,3,4,3,3,4,1,5,3
20,69693,2,3,4,1,2,1,3,3,1,4,1,1,1,4,4,2,4,4,4,4,5,1,1,1,1,5,4,4,1,4,4,1,1,2,1,2,1,5,1,1,1,1,4,1,4,1,5,1,1,1,1,4,3,2,4,4,1,1,3,1,2,4,2,2,1
30,35035,1,1,5,4,1,1,1,5,5,4,1,4,1,1,1,5,4,1,2,3,4,1,3,1,4,5,1,5,1,1,5,1,3,1,2,1,4,5,1,5,1,1,4,1,4,1,3,1,1,3,4,5,4,1,4,4,4,1,4,4,4,4,4,4,3
60,14796,2,4,2,3,4,3,2,3,1,2,4,5,2,4,4,3,4,1,4,3,1,3,3,3,1,5,4,4,1,4,4,1,1,1,3,4,4,3,4,4,1,3,5,5,5,4,3,1,1,3,4,3,4,2,3,3,5,3,4,2,5,5,2,3,1
30,62492,5,4,5,5,2,4,5,2,5,4,5,5,5,5,4,4,5,4,5,5,4,1,1,1,4,4,2,5,1,4,2,4,2,4,4,5,2,5,5,5,4,5,4,2,4,2,5,4,2,1,1,5,5,4,4,5,2,1,5,4,2,4,2,4,2
40,45860,2,1,5,4,2,5,1,5,4,4,4,2,4,4,4,2,5,4,4,4,5,2,2,4,4,4,2,4,2,4,4,2,2,2,3,2,2,4,4,4,1,4,2,4,5,2,5,2,1,4,5,1,4,1,2,4,2,1,4,2,4,4,4,4,2
80,91403,1,4,4,2,4,5,4,3,4,4,4,3,5,4,4,4,5,5,5,4,4,3,4,2,4,5,4,4,4,5,2,4,4,3,5,2,2,3,4,2,4,4,4,3,5,2,5,4,3,4,4,4,5,4,4,5,5,5,4,5,4,4,4,5,5
40,123269,2,1,5,5,1,5,5,1,5,1,1,5,4,1,1,4,5,1,5,5,2,1,1,1,1,4,1,5,1,1,5,1,5,1,1,1,1,5,1,5,1,1,5,3,5,1,5,1,1,5,1,2,4,1,4,1,1,1,5,2,1,4,1,1,3
60,37837,1,1,3,3,1,4,3,5,3,5,3,1,1,5,3,3,5,4,3,5,3,3,3,1,1,5,1,5,1,4,5,1,1,1,5,3,2,5,3,3,2,4,4,3,5,3,4,1,5,3,3,4,3,3,3,5,5,5,3,5,3,3,3,4,3
70,105934,5,5,5,5,5,5,3,3,5,5,5,5,5,3,3,3,5,3,3,5,5,4,3,5,3,4,4,5,3,5,5,1,3,4,4,5,5,3,5,3,5,5,3,4,5,3,5,5,5,3,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3
40,110484,5,1,5,5,1,3,2,5,3,5,1,1,1,4,2,2,5,2,2,4,2,1,1,1,3,5,2,4,2,2,5,2,1,2,3,4,4,5,2,5,2,3,2,2,4,3,2,2,2,1,2,3,3,2,2,5,5,2,4,2,4,5,2,4,4
40,5444,5,3,4,5,4,3,1,2,4,4,3,3,4,5,4,4,5,1,3,4,3,1,1,1,4,3,2,2,1,3,4,3,3,2,1,4,2,5,3,2,1,1,1,3,4,3,5,3,1,3,1,3,4,1,4,4,4,1,3,1,3,4,3,4,3
30,111823,4,4,3,4,5,3,2,3,3,5,4,4,4,4,2,2,2,3,1,3,1,2,1,2,4,5,3,3,2,5,4,1,3,2,2,3,4,5,4,4,3,4,3,5,5,2,2,4,4,1,2,3,5,1,2,5,4,2,3,4,3,4,4,4,3
30,61573,5,1,5,5,3,3,3,5,5,5,2,4,5,5,3,3,5,4,3,5,4,1,2,3,4,5,5,4,1,3,5,2,3,3,4,4,2,5,3,5,2,4,4,2,5,3,5,3,1,2,3,4,4,5,4,5,4,1,4,3,3,5,4,5,4
40,130127,2,2,4,3,3,5,3,3,3,3,3,2,1,3,1,3,5,4,3,3,1,1,1,1,1,5,3,5,1,5,5,1,1,3,1,5,4,5,1,3,1,3,3,1,5,3,3,1,5,1,5,5,3,3,3,5,5,3,3,5,3,2,3,3,3
70,84758,4,3,1,1,1,3,3,5,1,4,1,2,2,1,1,3,4,3,2,5,4,4,1,3,2,5,3,5,3,5,4,2,2,3,3,3,3,2,4,4,2,2,4,2,3,3,4,3,2,2,4,4,5,2,3,5,4,3,3,4,2,4,2,2,4
40,27396,3,3,2,2,3,2,3,3,2,1,3,4,3,3,3,3,3,2,2,3,3,4,3,4,3,3,4,4,3,4,4,3,3,3,3,3,3,4,4,3,5,4,3,3,4,3,4,4,4,3,4,3,4,4,3,3,5,3,4,5,3,4,4,4,3
30,59139,3,1,5,3,1,2,1,3,1,1,1,1,4,5,1,1,5,4,3,4,5,1,1,1,3,1,3,5,1,1,5,1,1,1,1,3,1,5,3,1,1,1,3,3,3,1,3,1,1,1,5,4,5,1,1,1,1,3,3,1,4,3,1,3,1
70,115409,1,1,1,4,1,5,1,5,1,5,5,1,1,5,1,4,4,1,4,4,5,1,1,3,1,5,3,1,2,4,2,2,3,4,5,5,1,1,1,1,2,3,5,2,4,4,4,1,4,1,4,2,3,2,4,5,5,1,3,5,2,4,4,2,2
40,102291,5,2,5,5,5,5,2,5,5,4,5,2,4,5,4,1,5,4,4,5,4,1,5,1,1,4,1,4,1,2,2,3,3,4,1,4,2,4,2,4,1,5,5,1,5,5,3,1,4,1,4,4,4,1,5,4,5,2,4,2,3,5,5,4,2
60,5427,2,4,4,5,4,5,1,5,4,5,2,4,2,5,1,5,5,4,2,5,4,1,1,1,4,4,4,4,1,2,5,2,1,2,1,4,4,5,3,5,2,4,1,2,1,1,5,1,1,3,2,3,5,3,3,5,5,3,3,1,3,5,1,5,3
70,8074,1,1,2,5,1,4,1,5,4,1,2,1,1,5,4,4,5,4,4,4,2,4,1,4,1,5,2,4,1,5,5,1,5,4,1,5,1,5,2,5,2,4,5,1,5,4,5,2,1,1,5,4,5,4,4,5,5,3,5,4,2,5,4,5,5
50,85708,5,2,2,4,4,2,2,5,1,2,2,2,4,5,4,4,5,3,4,4,1,1,2,2,2,4,2,3,1,4,5,2,2,5,1,4,5,5,3,5,3,1,4,2,4,2,2,2,1,5,4,3,5,2,4,5,2,2,2,4,4,4,4,4,3
50,27551,4,1,4,2,1,4,3,1,4,4,3,4,4,4,4,4,5,3,3,4,4,2,2,3,4,4,3,2,1,4,2,2,3,3,3,4,5,2,3,4,5,4,3,3,4,4,4,3,1,3,2,3,5,4,3,5,4,1,3,2,3,3,3,3,3
30,76993,4,2,4,5,1,1,5,5,2,4,1,4,4,5,4,5,5,4,5,5,4,1,3,1,4,3,5,4,1,2,5,3,1,4,3,2,2,4,3,5,1,2,5,2,2,1,5,1,1,1,1,4,4,1,5,4,2,5,3,1,3,4,2,3,3
30,41317,2,1,3,5,1,1,3,5,1,1,1,1,1,5,1,4,5,1,5,5,2,1,1,1,1,3,1,4,1,4,4,1,1,2,1,1,1,5,1,5,1,1,5,1,1,4,5,1,1,1,1,3,4,1,5,2,2,1,2,1,2,4,1,2,1
80,128852,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,4,4,3,2,5,1,4,3,5,4,3,4,5,1,2,4,1,3,4,2,4,2,4,4,2,2,2,4,5,4,4,5,3,4,3,5,2,1,4,5,5,5,4,1,3,3,4,5,4,3
30,91469,4,1,3,4,1,3,3,5,2,3,1,2,3,5,2,2,5,3,4,5,2,1,1,1,2,5,4,4,1,4,5,1,1,3,2,2,2,4,2,3,1,1,2,2,5,4,4,2,1,1,4,2,4,1,2,3,2,1,4,2,3,4,4,4,3
60,129989,5,3,5,4,5,3,3,5,4,1,2,5,3,5,2,4,5,4,3,5,2,1,1,2,2,4,5,5,1,2,5,2,1,4,1,4,2,5,1,4,1,1,1,5,5,4,5,1,2,3,4,2,4,1,2,2,2,3,3,2,3,5,4,4,4
30,99427,4,1,3,3,1,2,4,4,1,5,1,1,2,1,3,4,1,1,4,3,1,2,1,1,1,5,2,5,2,2,5,2,1,2,1,4,1,5,1,5,1,1,4,2,4,1,3,1,1,1,2,5,5,1,4,1,1,5,5,1,1,1,1,2,4
30,23897,3,2,3,5,2,3,3,5,3,3,1,4,3,5,3,3,4,1,4,5,3,1,3,1,4,4,4,4,1,3,4,3,3,4,2,3,5,4,2,3,1,2,3,1,3,2,5,3,3,1,3,3,3,1,4,3,3,1,3,3,3,4,3,4,3
40,89104,5,4,5,2,4,5,1,2,2,5,4,2,5,4,2,4,4,2,3,4,2,2,1,2,4,5,1,5,1,5,4,4,1,3,4,4,5,5,2,5,1,1,1,1,5,3,4,1,1,1,5,2,5,1,3,5,1,1,1,2,5,5,5,5,5
80,96639,5,1,5,1,5,3,5,3,1,1,4,1,1,5,3,4,5,1,3,4,4,2,1,1,1,3,1,1,1,5,1,1,1,1,1,5,1,5,3,5,1,1,3,1,5,1,5,1,5,1,5,3,5,1,1,1,3,1,3,3,3,4,2,3,2
60,28758,4,4,5,5,5,4,1,2,1,5,1,1,1,4,5,1,5,1,5,5,1,1,2,1,1,4,1,5,1,1,5,1,1,4,2,4,1,5,4,5,1,1,5,1,5,1,5,1,4,3,4,5,5,1,3,5,2,1,1,1,3,5,4,4,1
80,123382,5,2,4,2,2,1,4,4,4,5,3,5,4,5,4,2,5,3,4,4,2,1,1,2,3,2,1,1,1,2,4,1,1,4,1,1,1,4,4,4,1,4,4,4,5,3,4,1,4,1,5,1,5,2,4,5,5,2,4,5,1,4,5,5,4
60,76130,4,2,4,5,4,5,1,4,4,2,5,2,2,2,4,4,2,4,4,2,2,2,3,5,4,4,3,3,3,5,4,3,3,4,4,4,5,5,5,4,3,4,4,4,4,4,4,4,3,3,4,4,5,4,3,5,5,4,4,3,3,4,5,5,4
80,103161,2,5,5,3,2,5,1,3,5,5,4,5,5,4,4,1,3,4,3,4,5,5,3,3,3,3,3,4,3,5,4,3,3,2,2,5,3,5,2,4,3,1,3,5,5,3,4,3,4,1,5,3,4,1,1,3,3,1,3,4,1,4,3,3,1
80,121343,4,5,4,2,5,2,1,2,1,4,5,1,1,4,3,4,1,2,3,2,1,5,1,1,2,5,3,4,1,4,5,2,1,4,2,5,4,5,5,3,1,1,2,3,5,3,2,1,5,1,3,2,5,5,3,5,5,2,3,4,4,3,2,2,1
40,9386,1,1,3,5,1,1,1,3,1,5,1,4,2,5,2,5,5,1,5,5,2,1,1,1,2,5,3,5,1,5,5,1,1,2,1,2,1,5,3,5,1,1,5,1,1,2,5,1,1,1,2,2,4,2,4,5,5,1,3,2,2,4,2,2,1
30,85824,4,2,4,4,1,3,1,5,3,5,4,2,4,5,2,3,5,5,2,4,5,1,3,2,4,4,4,4,1,4,2,4,4,4,2,5,4,4,1,4,4,1,3,4,5,2,5,3,1,3,2,3,3,1,4,5,1,4,3,4,5,4,4,5,4
40,127272,4,1,4,4,4,3,2,5,2,4,2,3,4,5,4,4,4,4,2,4,1,1,1,1,4,4,2,4,1,4,4,2,1,4,2,2,3,4,2,4,1,1,5,1,4,2,4,2,2,1,3,4,5,2,2,5,5,2,3,1,4,4,4,4,4
60,30498,4,4,2,2,1,4,1,4,3,1,2,3,5,5,5,3,5,4,3,5,2,1,4,5,4,3,1,5,2,4,5,2,3,2,2,5,1,5,5,5,1,3,1,4,5,1,5,2,2,2,3,2,5,5,4,5,5,2,3,2,5,5,4,5,4
30,4635,4,3,4,4,2,1,1,3,2,1,1,1,1,5,1,4,5,1,2,5,4,1,1,1,5,5,1,4,1,4,5,1,1,1,1,2,5,5,3,5,1,1,3,1,4,1,5,1,1,1,1,5,5,1,3,4,4,1,3,1,2,2,4,2,1
60,127035,5,2,5,1,5,5,1,2,5,5,4,5,5,4,5,1,2,4,2,2,5,1,4,4,4,4,2,1,1,2,4,2,2,4,3,4,5,4,4,5,1,2,5,1,5,2,4,1,4,1,5,4,5,4,5,5,5,1,5,5,4,4,5,5,4
60,15909,1,1,2,2,1,3,3,5,1,5,4,1,1,5,2,2,3,2,3,3,1,1,1,1,3,1,1,3,1,1,4,1,1,3,2,3,3,5,2,2,1,4,3,1,3,2,5,1,1,1,3,3,5,1,4,1,3,3,2,2,2,2,1,1,1
30,21213,2,2,3,1,1,4,2,3,2,5,4,3,2,3,2,2,3,4,3,4,1,1,1,1,1,5,2,5,1,1,4,1,1,4,2,5,5,5,4,1,1,2,1,1,5,1,5,4,2,4,4,4,3,5,4,2,5,3,4,2,3,4,5,4,3
40,62357,1,1,4,4,4,1,3,4,1,3,1,1,1,5,1,4,4,1,4,4,2,1,1,1,1,3,1,2,1,2,2,1,1,5,1,4,4,5,2,1,1,1,4,1,4,1,5,1,1,1,1,1,5,1,3,2,1,1,2,1,1,1,1,3,1
40,82313,4,4,4,2,4,4,2,4,2,5,5,1,4,4,1,4,2,2,2,2,2,2,1,2,2,4,2,2,1,5,4,1,1,3,5,5,4,5,5,3,1,4,3,2,4,3,4,4,2,3,4,2,5,4,2,2,1,4,4,5,3,4,4,5,4
50,127200,5,4,5,2,2,5,1,5,5,4,5,4,5,4,5,4,5,2,3,4,4,1,3,2,1,3,4,3,1,4,5,2,2,2,2,4,4,4,5,5,4,3,4,3,4,4,4,1,5,3,3,4,5,1,3,5,2,2,3,2,3,4,3,4,3
40,12004,2,4,5,2,2,3,2,3,4,5,2,1,1,3,2,2,1,2,4,4,1,2,1,2,4,5,1,3,1,5,4,1,1,4,4,5,4,5,4,4,1,1,2,4,5,1,1,2,5,1,5,2,4,1,4,5,5,4,2,2,4,5,4,4,4
50,89582,4,1,4,5,5,2,1,5,1,2,2,1,2,5,1,4,5,1,2,5,1,1,1,1,4,2,1,4,1,1,5,2,1,4,1,2,1,5,1,5,1,1,1,1,5,1,5,1,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,5,1
40,149,1,2,1,5,5,3,1,4,1,1,1,1,1,5,1,1,4,1,4,4,4,1,3,1,4,3,1,5,1,4,4,1,3,4,1,4,1,5,3,5,1,1,5,1,4,1,4,1,4,1,5,4,1,1,1,3,3,1,3,1,4,4,4,4,2
30,99054,4,1,1,5,1,1,4,5,1,1,1,1,1,5,1,5,5,4,4,5,2,1,1,1,1,5,1,4,1,1,5,1,4,2,1,1,1,5,1,4,1,1,4,1,1,1,5,1,1,1,1,5,4,1,2,2,5,1,1,1,1,1,1,1,1
30,39857,2,1,5,4,2,4,2,5,3,5,1,2,4,5,1,2,5,2,4,4,4,1,1,1,4,5,4,5,1,4,2,3,3,3,2,2,3,4,2,5,2,3,3,3,5,3,5,1,1,1,4,3,4,1,3,2,2,3,3,1,3,2,2,3,3
30,130073,4,2,3,4,2,3,2,5,1,4,1,1,2,5,3,3,4,4,2,4,3,1,1,2,4,5,2,4,1,2,4,2,3,4,5,3,4,5,1,2,1,1,3,1,4,2,4,1,1,2,1,4,4,1,4,4,4,1,4,1,3,4,1,3,3
60,23310,5,4,5,2,3,4,1,3,3,5,1,4,4,4,5,1,5,2,3,5,5,1,3,3,4,5,3,5,5,5,5,2,4,1,2,2,2,5,2,5,1,4,4,2,5,2,5,1,4,1,2,2,5,2,2,5,5,2,2,4,4,4,2,2,2
70,108258,5,2,5,5,4,5,1,4,5,5,5,4,5,5,5,4,5,4,5,5,4,1,4,2,5,3,4,5,5,5,5,3,5,5,5,5,5,3,5,4,5,4,5,4,5,5,5,5,1,1,5,4,5,2,5,5,5,1,3,2,2,5,5,5,3
60,62919,4,2,1,4,4,3,2,4,2,5,4,4,3,5,5,2,4,2,4,4,4,2,2,2,4,4,3,5,1,5,5,4,2,4,2,4,2,4,4,3,2,4,4,2,5,3,3,2,4,1,4,4,5,2,4,5,2,4,4,4,4,4,4,5,3
50,13160,2,4,5,2,1,4,4,5,2,2,1,1,1,5,1,4,4,2,4,5,1,1,3,1,4,4,1,4,2,2,5,2,1,1,2,1,2,5,1,4,2,1,4,1,4,1,4,1,1,1,4,2,5,1,4,2,1,1,3,1,4,4,2,2,2
60,130054,5,2,4,5,1,4,2,5,4,4,2,4,4,5,2,4,5,4,2,5,4,1,2,2,4,5,1,1,4,5,4,2,4,4,4,4,4,5,4,5,1,4,4,4,5,1,4,1,4,1,4,4,5,1,4,5,4,1,5,4,4,5,1,4,3
60,98189,4,5,3,5,1,5,1,5,4,5,5,4,3,5,2,4,5,4,2,5,1,2,1,2,1,5,4,4,1,4,4,2,2,4,5,4,1,4,4,5,1,1,4,4,5,4,5,2,1,4,2,4,5,2,5,5,5,1,4,4,2,4,4,5,5
60,49103,4,4,3,5,5,2,5,5,4,1,2,4,1,5,2,4,5,5,5,5,1,1,3,4,1,5,1,5,1,4,5,4,3,4,1,2,1,5,1,2,2,5,5,1,2,4,5,1,1,4,5,5,5,5,5,5,1,2,4,2,5,4,4,5,5
40,58477,1,1,3,4,1,1,2,5,2,1,1,1,1,5,1,2,5,1,5,5,1,1,1,1,1,5,2,5,1,1,1,1,1,2,1,2,1,5,1,5,1,1,3,1,2,1,5,1,1,1,1,5,4,1,4,3,1,2,1,1,1,4,1,2,1
80,12827,5,4,5,4,5,4,1,3,5,5,5,4,5,5,4,4,5,4,4,5,3,1,3,3,3,5,4,5,4,5,5,4,2,3,3,5,4,5,4,3,5,2,3,2,5,5,5,1,1,1,3,3,1,1,5,5,2,4,4,4,4,5,2,5,3
60,124411,5,4,5,5,4,5,2,4,4,5,2,5,5,2,4,4,2,4,4,4,4,1,2,1,4,5,4,5,2,5,5,4,4,5,5,5,5,5,5,5,4,4,4,2,5,5,5,2,1,1,5,5,4,1,5,5,5,1,5,2,5,5,4,5,4
40,127318,4,3,4,5,4,3,3,5,3,1,2,2,2,5,1,3,5,2,4,5,1,1,1,1,1,5,3,5,1,2,5,2,1,3,1,3,2,5,1,5,1,3,5,1,3,2,4,1,1,3,3,3,4,1,4,2,4,1,5,1,3,2,3,1,1
70,51051,4,4,5,4,4,1,2,4,1,2,2,2,2,5,2,2,4,2,1,3,1,3,2,2,2,5,2,5,1,3,2,2,2,2,4,3,2,2,5,5,1,2,4,2,4,3,4,1,3,1,4,2,3,2,4,5,4,1,3,1,3,3,2,4,3
60,112294,1,5,5,5,5,1,5,4,4,5,1,2,1,5,1,4,4,2,2,5,5,1,1,1,4,4,1,5,1,5,5,1,1,3,2,4,5,5,1,5,1,1,1,1,1,1,1,1,4,1,4,5,5,5,5,5,5,1,5,1,1,1,1,1,1
80,7551,4,1,2,1,5,5,2,3,5,5,1,2,5,2,5,3,1,3,1,1,1,2,1,3,1,2,2,1,1,5,1,1,3,5,3,5,5,1,3,3,4,2,2,4,5,5,1,1,2,2,5,2,5,5,4,5,5,1,1,5,5,5,5,5,5
30,88288,3,1,2,3,3,5,1,3,1,4,1,1,1,2,3,1,5,4,3,3,3,1,2,3,3,5,1,2,1,4,4,2,3,3,2,2,2,1,4,4,2,3,2,1,5,5,3,4,1,3,4,5,3,2,2,3,4,4,3,2,3,5,4,5,5
50,88939,5,3,4,3,5,5,1,3,2,3,3,1,2,3,5,4,4,5,3,4,5,1,3,5,3,5,3,4,1,4,4,4,3,3,1,4,5,5,5,3,3,4,4,4,5,5,4,4,1,3,4,3,5,4,4,5,5,5,5,4,5,5,5,5,3
50,38902,4,4,5,2,4,5,2,3,4,4,4,5,5,5,5,2,5,5,4,5,5,5,2,1,5,4,3,5,1,5,5,4,3,4,4,5,5,5,5,4,4,2,5,1,4,2,3,4,1,1,5,4,5,5,4,5,5,1,5,1,4,5,5,5,5
30,82588,1,1,4,2,1,1,4,5,1,1,1,1,2,5,1,2,1,4,2,5,1,1,1,1,1,1,1,4,1,1,5,1,1,1,1,2,1,5,1,5,1,1,4,1,2,1,5,1,1,2,1,5,2,1,5,5,1,4,4,1,2,4,1,1,1
