age,sister,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180
80,125954,1,1,5,5,1,4,4,2,4,1,1,4,1,5,1,2,4,2,2,1,2,1,1,1,1,2,3,3,1,4,1,1,1,1,1,4,1,1,2,1,1,1,3,1,1,1,5,1,1,2,2,1,5,1,4,2,1,2,5,1,1,2,2,4,2
50,79998,4,5,5,5,5,3,1,1,4,5,5,1,3,4,5,3,2,2,3,4,1,1,1,5,2,3,1,3,1,5,2,1,1,3,1,4,5,3,5,2,4,5,2,1,4,1,1,4,4,1,1,2,1,2,5,2,2,1,1,2,1,4,2,4,3
20,69686,3,2,1,2,2,2,3,5,2,5,2,2,1,5,1,2,5,3,4,4,4,2,1,1,1,5,2,2,1,2,5,4,1,4,2,4,2,5,1,2,1,1,3,1,5,4,4,1,5,1,4,2,2,4,4,2,1,4,3,4,2,2,1,4,1
40,340,5,4,5,4,4,3,1,4,4,5,4,5,2,5,1,3,5,1,1,4,4,1,3,4,4,3,1,2,1,5,5,3,3,3,2,5,4,5,1,5,4,4,3,4,5,4,4,1,4,1,4,5,5,1,1,5,4,1,4,1,5,5,1,4,4
60,90966,2,1,4,4,2,1,1,3,3,2,1,1,1,3,1,3,4,1,1,4,1,1,1,1,1,4,3,4,1,1,4,1,1,4,1,2,2,5,1,5,4,1,4,1,4,1,3,1,2,1,1,1,3,1,3,3,1,1,1,2,4,3,3,2,3
30,26924,3,2,4,5,4,5,1,3,4,4,4,4,2,5,4,1,5,1,3,4,1,2,1,3,4,5,3,2,1,5,5,1,3,3,1,4,2,5,1,4,1,2,4,2,2,4,4,2,1,1,4,4,2,1,3,4,2,1,1,2,1,4,3,2,1
30,54305,3,1,5,5,1,2,3,4,3,5,1,4,3,5,1,5,5,2,4,5,3,1,1,1,1,5,4,5,1,1,5,1,1,2,2,1,1,5,4,5,2,2,5,1,2,1,5,1,1,5,2,5,4,1,3,4,2,1,4,2,2,4,1,2,2
60,97852,5,4,5,5,1,3,1,5,5,5,2,1,1,5,5,5,5,1,5,5,5,1,3,1,5,3,2,5,1,2,5,4,3,5,1,5,5,5,1,5,1,1,5,1,5,5,5,5,1,1,5,5,5,1,5,5,5,5,5,5,3,5,1,5,1
40,24525,5,1,1,1,1,3,1,5,2,5,1,1,5,5,1,4,5,1,4,5,5,1,1,2,4,5,2,1,1,4,5,1,1,4,1,5,1,5,4,5,1,4,3,1,5,1,2,1,1,1,2,1,4,1,4,4,1,1,3,1,1,4,1,1,1
50,119826,1,1,1,2,3,1,1,4,1,5,1,4,4,4,1,4,5,2,4,5,4,1,4,1,2,3,2,5,1,2,2,2,1,2,2,4,2,2,2,4,2,3,3,1,5,4,4,2,1,1,2,4,5,1,3,5,4,1,1,1,2,4,4,4,3
40,15073,2,4,4,2,4,2,2,3,4,5,3,5,3,3,2,3,3,2,1,3,2,3,3,3,2,3,2,3,1,5,2,2,1,4,3,2,2,5,2,4,1,4,4,3,3,1,3,2,3,3,3,4,3,2,3,4,2,1,3,2,3,4,4,3,3
50,74798,4,3,5,2,3,1,1,3,4,5,3,5,4,1,3,1,3,2,3,3,1,1,3,1,1,4,4,4,1,1,4,2,1,3,2,1,1,5,1,3,3,3,5,4,5,1,5,2,4,2,3,5,5,1,3,2,5,1,3,1,2,5,3,5,4
80,46387,5,5,5,5,5,5,5,1,5,5,5,5,5,2,5,1,3,5,1,1,1,1,3,5,2,5,4,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,3,1,5,5,5,5,5,3,5,1,2,5,5,5,5,5,1,5,5,5,5,5,5
30,78319,4,4,2,5,4,4,2,5,4,4,1,4,1,1,4,5,5,5,5,5,5,1,1,1,4,5,4,5,1,5,5,1,2,4,5,2,2,1,2,5,2,5,5,1,5,4,5,4,4,2,5,4,2,5,5,5,2,2,2,2,5,5,1,4,4
50,89127,1,1,1,1,1,1,1,2,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,5,1,5,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1
30,72220,3,1,3,4,1,2,1,5,3,3,1,4,2,4,2,2,5,5,4,5,1,1,1,1,5,5,3,4,1,4,5,1,1,2,2,4,2,5,2,4,1,2,3,5,4,2,4,1,1,1,5,3,5,1,3,4,2,5,1,2,1,4,1,2,3
60,58942,2,2,4,4,4,1,2,5,2,4,2,4,1,1,1,2,5,1,4,4,4,2,1,2,2,5,1,2,1,4,5,2,1,2,2,4,2,5,2,4,1,1,4,1,2,1,4,1,1,1,2,4,4,2,4,2,2,4,2,4,2,4,2,1,1
60,7114,2,3,5,1,5,3,2,3,5,5,3,1,1,5,1,3,5,2,1,3,4,2,1,1,5,5,5,4,1,5,5,1,1,1,1,2,4,5,3,5,3,3,5,4,4,1,4,1,1,1,3,2,5,4,4,5,3,1,2,1,4,5,4,5,4
30,57203,2,1,2,4,1,3,2,5,1,4,1,1,1,5,1,2,4,2,4,5,1,1,1,1,4,1,1,5,1,4,4,1,1,1,2,4,1,5,1,5,1,1,4,1,1,1,4,1,1,1,2,2,5,1,4,5,1,3,5,2,2,4,2,2,2
40,84187,5,3,1,5,4,2,1,5,1,5,5,1,2,1,1,5,5,1,4,1,1,1,1,1,1,5,1,5,1,1,4,1,1,1,1,5,1,5,1,4,1,5,4,1,5,1,2,1,5,1,5,4,5,1,3,5,5,1,3,2,1,5,3,4,3
60,78746,5,1,3,5,1,5,4,5,1,5,1,1,5,5,1,5,5,1,5,5,1,2,1,1,1,5,1,5,2,5,5,1,4,5,2,1,4,4,5,5,5,1,5,1,1,2,1,1,3,1,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1
30,16561,1,2,2,1,1,3,1,5,2,5,3,1,4,5,3,2,4,3,4,5,2,2,3,3,4,3,2,3,1,5,4,3,1,4,1,2,1,5,1,5,1,1,3,2,1,3,5,2,1,1,4,3,5,2,1,5,5,1,3,1,3,3,3,3,3
80,70687,1,1,2,5,2,2,5,5,1,2,1,1,1,5,1,2,5,1,5,5,1,2,1,1,1,5,1,4,1,2,5,1,1,2,1,2,1,5,2,4,1,1,5,1,5,1,5,1,1,3,3,3,2,1,5,5,2,2,5,1,2,5,1,2,3
50,121815,4,2,5,4,3,1,4,5,3,2,3,2,1,5,1,3,5,4,4,4,2,1,1,1,1,3,4,5,1,1,5,1,1,3,1,3,1,5,3,5,3,4,5,3,5,1,2,1,1,1,1,4,5,1,3,4,5,4,1,1,4,3,3,4,2
30,18514,4,5,5,2,5,3,3,2,4,5,3,2,1,1,1,3,4,1,4,4,1,1,1,2,3,3,3,3,3,5,4,3,2,1,1,4,5,5,1,5,1,3,3,3,3,3,5,1,1,1,3,4,4,5,1,5,5,1,3,5,3,3,5,3,3
80,121145,4,5,4,4,4,5,2,3,2,5,4,2,4,4,1,2,4,2,1,4,2,2,3,4,2,5,2,5,2,2,4,2,4,2,1,5,5,5,2,4,1,4,1,1,5,3,5,2,4,1,5,2,5,2,3,5,4,1,3,4,4,4,4,5,2
40,22685,5,2,3,4,1,4,3,3,3,2,2,2,4,5,5,3,4,3,3,4,1,1,3,3,3,5,3,3,3,4,4,1,1,3,2,4,2,5,1,3,3,2,5,2,5,3,3,1,4,3,3,3,5,1,3,4,2,4,4,2,4,5,4,3,3
60,90971,4,4,4,5,4,4,1,5,4,1,4,1,4,5,4,2,5,2,4,5,2,4,3,2,2,3,1,3,2,5,5,4,4,1,3,5,2,5,5,5,2,3,5,2,5,1,4,4,2,1,5,5,5,1,3,5,5,5,3,1,3,5,5,4,3
80,106365,5,1,5,1,4,3,1,3,5,5,4,5,1,1,3,4,5,5,3,5,3,5,3,5,3,4,3,4,2,3,5,4,3,3,2,5,5,5,3,1,5,5,5,5,5,3,5,3,5,3,5,3,5,5,5,5,5,4,1,5,5,5,5,5,5
50,24043,5,2,4,4,4,1,1,4,1,5,1,1,4,1,4,2,4,1,2,5,1,1,1,1,4,5,1,2,1,2,5,1,4,2,1,2,1,5,2,5,1,2,5,1,4,1,2,1,1,1,4,4,4,1,5,4,1,5,2,1,4,5,2,2,4
40,86528,4,3,5,4,3,1,1,5,2,5,4,3,1,1,3,1,4,1,3,4,1,2,1,1,3,5,1,4,1,2,1,1,1,3,2,5,2,2,3,4,1,2,2,2,1,2,3,1,4,1,4,2,4,1,1,4,5,1,3,4,3,4,4,4,3
40,35228,4,2,2,2,2,2,4,5,1,5,1,1,2,5,3,3,2,3,2,4,2,1,1,1,1,5,1,4,1,1,2,1,1,2,1,4,2,5,4,4,1,1,4,2,5,1,4,1,1,2,4,4,4,1,4,4,2,5,4,1,1,4,1,1,1
60,90530,3,3,4,4,4,2,1,3,3,5,4,3,2,3,1,3,5,3,1,5,3,2,1,1,2,4,4,3,3,3,4,3,2,1,2,5,4,5,3,5,1,3,1,3,3,3,2,2,2,3,4,4,5,1,3,5,3,3,5,2,1,5,4,3,3
30,118720,4,1,3,5,1,3,2,5,3,4,1,2,4,5,3,4,5,3,4,5,2,1,1,2,4,5,1,4,1,4,5,1,2,3,1,4,2,5,2,4,2,1,5,2,5,2,5,1,2,1,3,4,4,1,4,3,4,3,3,2,3,3,4,4,3
40,55371,5,1,5,5,1,5,5,5,1,1,1,1,5,5,1,5,1,5,5,1,4,1,1,1,4,5,1,5,1,1,5,1,1,3,1,5,5,5,1,5,1,5,5,1,1,1,5,1,5,4,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5
60,61363,1,1,5,5,1,1,1,5,2,5,5,1,1,5,1,5,4,1,5,5,1,3,3,2,1,5,1,1,1,1,1,1,1,1,1,5,1,5,5,5,1,5,1,1,5,5,5,5,5,1,5,3,5,1,1,5,5,1,5,2,1,5,5,5,5
30,38433,1,1,3,5,1,1,4,5,1,4,1,4,1,5,1,4,4,1,5,5,1,1,1,1,1,5,1,5,1,4,4,1,1,4,1,1,1,5,1,4,1,1,4,1,4,1,3,1,1,1,2,5,2,1,4,3,2,1,4,1,4,2,3,2,2
40,53028,4,2,4,4,2,5,4,3,4,4,4,3,4,4,2,2,4,3,4,3,3,2,4,4,3,3,2,4,2,4,4,2,5,4,4,4,4,3,4,3,4,4,2,4,4,2,4,2,4,4,4,4,2,2,3,5,5,2,3,1,2,5,4,4,2
70,104918,2,1,1,4,2,1,1,1,1,5,2,1,2,1,2,1,4,2,4,5,2,1,1,1,2,4,1,5,1,3,1,1,1,2,1,3,2,5,1,5,1,2,5,1,4,1,1,1,1,2,2,4,5,1,4,4,5,2,1,5,2,4,2,4,1
60,6062,4,2,4,5,2,1,1,4,2,5,4,4,4,5,4,1,4,1,1,4,4,1,1,1,1,5,1,5,1,2,1,1,1,2,5,4,4,5,3,4,1,4,2,3,4,1,5,1,1,3,4,1,3,1,4,5,2,4,2,1,3,2,4,5,4
50,3389,5,4,5,3,3,5,3,3,3,5,4,2,2,5,5,3,4,5,3,3,2,3,3,3,1,4,3,3,1,5,4,2,2,3,3,2,3,5,5,5,3,3,3,5,5,3,4,1,3,1,5,3,3,1,3,4,5,5,4,5,3,3,5,3,3
30,105844,4,1,2,5,1,1,1,5,1,2,1,1,2,5,2,2,5,4,4,5,1,1,1,1,1,5,1,2,1,2,5,2,1,2,1,1,1,5,1,4,1,2,1,1,4,1,5,1,1,1,4,4,4,1,2,5,1,2,3,2,1,4,4,3,2
40,105893,5,1,2,5,5,1,5,5,4,1,1,4,5,5,1,5,5,1,5,5,1,5,1,1,1,5,1,5,1,5,5,1,1,1,1,1,1,5,1,5,1,5,5,1,5,1,5,1,1,1,5,5,5,1,5,5,5,5,5,1,1,4,1,1,4
40,107044,2,2,3,4,4,4,2,5,4,1,1,3,4,1,1,4,5,5,4,5,4,1,1,2,2,5,2,4,2,1,5,1,1,2,2,4,4,4,1,4,1,4,4,1,4,1,5,1,1,1,1,4,4,1,4,5,2,5,4,1,1,5,1,2,2
30,54518,2,1,4,4,4,2,4,3,2,2,4,2,1,5,1,2,5,1,5,5,1,1,1,2,1,5,1,5,1,1,5,2,1,4,2,2,1,5,2,5,1,1,5,1,4,2,5,1,4,1,2,4,5,2,4,5,5,1,5,2,2,4,4,4,5
40,31489,4,1,2,4,4,1,5,5,1,1,1,1,1,5,1,3,5,4,4,5,2,1,1,1,1,5,5,5,5,1,4,1,1,3,2,2,2,5,3,4,1,1,5,1,1,1,1,1,4,3,4,2,1,1,2,2,4,1,2,1,3,2,4,3,3
60,125355,5,1,5,2,5,5,2,2,5,5,5,5,5,5,5,1,5,2,5,4,1,2,1,5,1,5,1,2,1,1,1,2,2,1,5,5,2,5,2,2,2,2,5,5,5,5,5,1,4,2,5,1,5,5,3,5,5,1,2,1,4,5,5,5,1
50,128992,5,1,4,5,1,4,3,1,2,2,2,2,2,5,1,2,5,4,4,4,4,1,1,1,2,5,1,5,1,5,5,1,2,2,2,5,4,4,2,4,2,1,4,2,4,1,4,1,2,1,4,4,5,1,5,5,2,2,4,2,4,4,2,4,4
70,11501,3,2,2,4,5,5,4,1,5,5,4,4,4,5,5,4,3,4,3,4,2,4,3,5,4,2,4,4,2,5,4,4,5,3,5,4,4,5,5,5,4,4,3,4,5,5,4,3,5,2,5,4,4,4,3,4,4,4,3,4,4,5,5,4,5
50,21203,1,2,1,5,3,1,4,3,1,2,2,2,2,5,1,3,4,4,4,3,1,1,1,2,2,5,1,2,1,2,5,1,2,2,2,2,2,5,3,5,2,2,3,2,4,1,5,3,2,2,2,4,5,1,3,5,2,2,3,2,4,4,4,4,4
50,22391,2,4,5,4,4,5,1,4,5,5,5,1,4,4,4,1,4,4,3,4,1,1,3,2,4,4,1,2,1,4,2,2,1,3,4,1,1,1,4,3,3,4,2,4,5,4,4,4,1,4,1,4,1,4,4,5,4,5,3,2,5,4,5,5,1
60,45114,5,1,5,4,5,4,1,1,2,5,2,1,1,1,2,2,5,2,1,4,1,2,3,1,1,3,1,4,2,5,5,2,1,1,1,4,5,5,2,5,1,2,3,1,1,2,1,1,1,1,4,4,4,1,5,5,5,1,1,1,4,5,1,5,1
30,129244,2,1,1,5,1,1,2,5,1,1,1,1,1,5,3,4,5,1,5,5,1,1,1,1,1,5,1,5,1,2,5,1,1,1,2,1,1,2,1,5,1,1,5,1,2,1,5,1,1,1,2,4,2,1,2,1,2,4,5,1,1,1,1,4,1
70,124875,2,1,1,5,1,1,3,5,1,3,1,1,1,5,1,3,5,1,5,5,1,1,1,1,1,1,1,5,1,1,5,1,1,3,1,5,1,5,1,5,1,1,5,1,5,1,5,1,3,3,5,5,3,1,5,5,5,1,5,1,3,3,3,2,1
50,89486,4,1,4,5,5,3,4,2,5,5,4,5,3,5,4,4,4,5,5,4,4,5,3,4,4,1,5,5,5,5,5,3,5,5,1,5,5,5,5,4,5,5,5,4,5,5,5,3,1,3,5,3,3,5,4,5,5,1,3,5,1,4,5,5,3
70,71624,4,4,4,5,1,2,1,5,1,5,2,2,1,1,1,5,5,4,4,5,1,1,1,1,4,5,1,5,1,2,5,2,2,1,2,4,1,5,2,5,2,2,5,2,5,1,2,1,1,1,4,4,5,1,4,5,2,2,4,4,3,5,2,5,2
60,101967,5,1,3,5,1,3,2,5,3,4,1,1,5,1,3,4,5,2,4,5,5,1,1,1,5,5,1,4,2,3,4,2,2,1,1,4,1,5,1,5,4,2,5,1,4,3,3,5,1,1,4,1,5,1,5,3,3,5,5,4,4,5,3,4,2
70,25416,5,4,3,4,2,5,1,5,1,5,5,1,4,5,1,2,4,4,1,4,1,4,3,4,4,4,1,4,2,1,2,2,4,4,2,5,4,5,4,5,1,3,3,4,5,3,3,3,2,2,4,2,3,4,1,4,5,5,5,3,4,4,1,4,5
50,10395,4,2,2,4,2,2,4,4,1,2,1,1,4,1,2,3,4,1,4,5,1,1,1,1,1,5,1,5,1,2,4,2,2,2,1,2,2,4,2,4,2,1,5,1,2,1,4,1,1,1,1,4,4,1,4,2,2,2,4,3,2,2,1,4,2
30,94200,5,2,4,5,2,1,1,5,4,1,1,1,1,5,1,5,5,2,5,5,5,1,1,1,4,5,4,5,1,1,5,1,1,1,1,1,1,5,1,5,1,1,1,1,5,1,4,1,1,1,1,5,5,1,1,5,2,1,1,1,5,5,1,5,1
50,52174,4,1,2,4,1,1,2,5,1,1,1,1,1,5,1,1,5,1,4,5,1,1,1,1,1,5,1,3,1,1,5,1,1,1,1,1,1,5,1,5,1,1,5,1,4,1,5,1,1,1,1,5,5,1,3,2,1,1,1,1,1,1,1,1,1
40,47602,5,4,4,5,4,4,3,3,3,2,3,4,4,4,3,3,4,4,3,4,5,4,3,2,2,4,4,4,1,4,4,3,3,4,4,4,2,4,4,5,5,3,4,3,5,3,4,2,1,1,2,5,5,1,3,5,5,1,3,1,5,5,1,4,3
30,43298,5,1,4,2,1,5,1,5,3,2,1,1,5,5,4,4,5,4,3,5,1,2,1,1,2,5,1,5,1,4,5,2,1,4,2,4,5,5,4,5,2,2,4,3,5,2,5,1,1,1,4,4,4,1,3,1,3,2,2,4,1,5,2,2,2
40,110733,4,2,5,3,4,5,4,5,2,1,1,1,1,5,1,1,5,1,2,5,4,1,1,1,1,5,1,5,1,2,4,1,1,3,1,5,1,5,1,5,1,1,3,2,5,1,5,1,1,1,4,1,5,1,1,5,2,1,3,1,5,5,5,5,3
30,3252,2,3,5,5,1,2,4,5,4,4,1,3,1,4,1,3,5,2,4,5,1,1,1,1,2,5,2,4,1,2,5,5,3,2,1,2,1,5,1,4,1,1,2,1,4,1,5,2,2,4,2,4,4,2,4,1,4,4,2,2,2,4,3,4,3
30,86942,1,1,2,5,1,4,2,5,2,5,2,2,1,5,2,1,5,4,4,5,1,1,1,1,2,5,4,4,2,4,4,3,1,4,1,4,1,4,5,4,2,1,2,2,5,1,5,1,1,2,4,3,2,1,2,5,1,2,1,1,5,4,4,4,2
60,61636,4,2,4,2,2,1,3,3,4,5,5,4,5,4,4,2,5,5,1,4,1,1,1,1,4,5,1,5,1,1,5,1,3,5,2,5,1,5,3,2,1,4,5,1,5,1,5,1,1,1,4,4,5,2,4,5,4,5,5,4,2,4,4,4,2
50,32741,4,1,4,5,1,4,2,5,2,2,1,4,4,5,2,2,5,2,2,5,4,1,2,2,2,5,4,3,1,4,4,2,4,3,4,5,4,5,1,4,2,2,2,2,4,2,4,2,2,1,4,3,4,2,4,4,5,1,4,2,4,4,5,5,4
30,105243,5,1,5,4,1,5,1,5,4,5,1,5,5,5,5,3,5,5,5,5,5,2,3,2,5,5,1,3,1,5,5,3,1,5,2,5,1,4,5,5,1,1,4,2,5,4,5,1,3,1,5,3,5,1,5,5,5,1,3,2,2,5,4,5,2
30,121961,2,1,1,5,2,3,1,5,2,2,4,2,1,5,2,5,4,1,4,5,4,4,1,1,2,5,4,4,1,1,4,1,1,2,1,2,1,5,1,4,1,1,2,1,4,2,5,2,1,4,3,2,5,2,3,3,3,2,4,3,2,4,3,2,3
80,87541,4,2,5,5,5,3,3,5,3,5,4,2,4,5,1,3,4,3,5,4,4,2,1,1,4,3,3,4,1,5,4,2,1,4,5,5,5,5,5,5,4,2,2,1,4,3,5,2,5,2,5,4,5,5,5,5,4,4,4,1,3,4,5,5,5
70,14366,5,1,3,1,1,5,3,2,3,1,1,1,4,4,4,3,3,1,4,3,4,1,1,3,5,4,1,4,1,1,5,3,1,1,1,5,1,5,1,5,1,4,3,3,5,4,5,1,1,3,4,5,5,1,3,5,2,3,5,1,4,5,3,3,3
40,83871,2,4,2,5,4,2,2,5,2,4,1,2,3,5,1,2,5,2,2,4,1,1,2,2,4,4,2,5,2,2,4,1,3,2,2,4,1,5,2,4,1,1,4,1,4,1,5,2,1,2,2,5,2,1,2,4,2,1,2,1,1,4,2,2,4
30,59129,4,1,2,4,1,1,4,5,2,5,1,2,1,5,1,5,5,2,5,5,4,1,1,1,1,5,2,5,1,2,5,1,1,2,1,2,1,4,4,5,1,1,5,1,5,1,5,1,1,1,4,4,5,1,4,2,2,1,5,2,1,4,2,4,2
30,129117,5,4,5,5,4,4,2,4,2,5,4,2,3,5,5,3,4,4,3,2,3,1,4,3,1,2,1,5,1,3,4,3,3,5,3,5,2,5,3,5,1,3,4,4,4,2,4,3,1,1,4,4,4,5,3,5,4,3,1,1,5,5,4,5,4
70,5753,4,4,4,5,5,5,2,3,2,5,4,1,2,4,4,5,5,5,5,5,2,4,1,4,4,5,1,5,2,5,4,5,2,5,5,5,4,5,2,5,5,4,5,4,5,4,5,5,1,2,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5
30,98702,1,1,1,5,1,2,5,5,1,1,1,1,1,5,1,4,5,1,5,5,1,1,1,1,1,5,1,5,1,1,5,1,1,1,1,1,1,5,1,5,1,1,5,1,1,1,5,1,4,1,1,5,5,1,5,4,1,1,4,1,1,1,1,1,1
40,77063,5,2,5,4,4,2,1,5,4,2,1,2,3,5,1,4,5,2,4,5,5,1,1,1,4,5,3,2,1,4,5,2,4,2,2,4,4,5,4,5,1,2,5,2,5,2,4,1,1,1,1,4,4,2,4,5,2,1,4,2,4,4,4,4,2
50,103895,5,2,5,4,1,4,2,3,2,5,1,5,5,5,5,5,5,1,3,4,5,1,3,2,4,3,4,3,1,4,2,1,1,2,1,4,2,5,4,5,1,1,1,1,5,4,4,1,4,1,4,4,5,1,3,4,5,1,5,4,1,4,3,2,1
30,11649,4,2,5,4,1,1,4,5,4,4,1,4,2,5,2,2,5,4,4,5,5,4,1,2,4,5,4,4,1,4,4,2,1,4,2,4,2,5,1,4,1,4,2,1,5,2,5,2,4,1,4,4,4,1,4,5,2,3,2,4,4,4,2,4,2
50,127813,2,3,4,4,4,5,2,4,4,3,2,4,1,5,4,4,1,4,4,5,4,2,1,3,4,3,4,4,2,4,5,2,1,4,3,4,4,4,3,4,2,3,4,3,4,3,3,2,2,2,3,4,4,2,3,5,4,4,4,4,4,3,5,5,2
80,26223,2,3,4,4,2,4,4,4,2,5,5,3,2,4,3,3,4,5,3,4,3,2,1,2,3,5,3,2,4,4,2,2,4,2,3,4,4,4,5,4,2,3,3,2,5,4,5,3,2,3,5,3,5,4,3,5,4,5,3,3,3,2,4,5,1
70,114660,2,1,1,5,5,4,5,5,1,4,1,4,1,5,1,1,5,1,5,5,5,1,1,1,1,5,1,5,1,5,5,1,1,4,1,5,1,4,4,5,1,4,5,1,5,1,5,1,1,1,4,4,5,1,5,5,5,5,4,1,5,1,4,5,1
40,60098,1,3,3,4,2,3,4,5,1,5,3,1,4,5,3,4,4,4,3,4,1,3,3,3,3,5,1,4,1,3,4,1,1,4,1,4,3,5,1,4,1,1,3,1,3,1,3,1,1,1,3,1,5,1,3,1,3,1,4,3,3,4,3,1,3
30,118301,4,1,5,5,1,4,3,5,5,1,1,1,4,5,1,4,5,5,2,5,5,1,1,1,5,5,1,5,1,1,5,1,1,4,1,1,1,5,1,5,1,1,5,1,5,1,5,1,1,5,1,4,5,1,5,1,1,1,1,1,3,5,4,3,1
30,127848,5,1,4,5,5,3,3,3,1,5,2,2,5,5,1,5,5,4,5,5,2,1,3,1,1,4,1,5,1,4,5,3,1,3,1,1,1,5,1,5,1,1,4,1,4,1,3,1,5,1,1,5,4,1,3,4,5,1,3,4,2,2,4,5,3
40,10254,4,1,4,5,1,1,2,4,1,5,1,1,1,5,1,2,5,4,5,5,2,1,1,1,1,5,2,5,1,1,5,1,1,4,1,2,2,5,1,5,1,2,5,1,5,2,5,1,1,1,4,4,5,1,5,5,2,5,5,1,2,4,1,2,1
70,117239,4,1,1,4,1,3,2,3,1,3,1,4,4,5,2,3,5,1,3,2,4,1,1,1,1,5,4,2,1,2,1,4,3,4,5,1,1,1,5,5,5,4,3,2,5,4,2,3,2,1,2,2,5,1,2,5,1,1,5,1,4,5,3,5,4
50,124392,2,1,4,5,1,1,4,5,1,1,1,3,1,5,1,5,5,1,3,5,1,1,1,1,1,5,2,2,1,1,5,1,1,1,1,1,1,5,1,5,1,1,3,1,1,1,5,1,1,1,1,3,1,1,3,1,3,3,5,1,3,1,1,3,1
40,116689,1,1,4,2,1,1,5,5,1,1,1,1,1,5,1,1,5,1,2,5,1,1,1,1,1,5,1,2,1,4,5,1,1,2,1,1,1,5,1,5,1,1,1,1,4,1,3,1,1,1,1,3,5,1,5,5,2,1,5,4,3,5,1,4,1
50,42526,5,1,5,5,1,2,3,5,5,4,1,5,4,5,2,4,4,3,5,5,4,2,2,1,5,5,3,4,2,3,4,1,3,3,1,4,4,5,1,5,1,3,4,1,5,1,4,1,1,1,3,3,2,1,5,1,3,3,2,1,2,4,3,3,3
40,42153,4,1,4,5,2,1,2,5,4,1,1,4,1,5,2,2,2,1,2,5,3,1,1,1,2,3,1,2,1,1,5,3,1,1,1,1,1,5,1,2,1,1,1,4,5,1,4,1,4,1,4,4,5,1,2,3,2,2,2,1,5,2,4,3,2
30,64853,4,1,5,5,1,2,3,2,4,1,1,3,1,5,1,2,5,5,5,4,2,1,3,1,4,3,4,5,1,4,5,3,1,4,1,2,1,5,1,5,1,1,4,1,4,1,4,1,1,3,4,5,4,1,4,2,2,2,3,1,5,2,1,3,3
60,91730,4,2,2,1,2,3,4,5,1,1,4,4,1,3,1,3,2,4,3,3,4,2,1,1,2,3,4,2,1,3,4,4,1,2,4,3,1,5,2,5,2,3,4,3,4,2,4,2,1,2,4,3,4,2,4,5,3,3,4,3,3,4,4,4,1
70,81700,5,2,3,5,5,4,1,4,1,5,5,2,5,5,5,3,5,5,3,5,1,1,2,3,5,4,1,4,4,5,5,2,2,3,2,5,3,2,4,5,1,1,4,1,5,3,4,1,1,1,4,4,5,1,4,1,5,5,4,3,3,4,5,3,3
30,95125,4,1,4,5,1,3,4,3,2,4,1,3,3,5,3,4,5,5,4,5,4,1,2,1,4,4,4,5,2,2,2,1,3,3,1,1,1,5,1,5,1,1,1,2,5,3,5,1,1,1,4,4,3,1,4,2,4,4,4,4,3,4,2,3,3
80,42570,4,2,2,4,1,3,3,5,2,5,1,2,5,5,2,3,5,3,3,5,1,1,1,4,1,3,2,4,1,2,5,1,1,3,3,5,4,5,2,5,1,2,5,1,5,2,4,1,5,1,4,4,3,1,4,5,4,2,3,1,4,5,2,5,1
60,4496,5,1,4,4,2,1,1,4,4,1,1,4,4,1,4,1,5,4,2,5,4,1,1,1,5,5,5,5,1,4,5,5,4,5,1,4,5,5,4,5,1,2,4,4,5,1,5,4,1,2,5,4,5,1,5,5,2,5,5,1,4,5,1,5,4
60,46259,5,1,4,5,1,4,4,5,4,3,1,4,5,5,4,4,5,5,4,5,4,1,1,1,5,5,4,5,4,1,5,4,4,4,1,3,1,5,3,5,2,1,5,1,5,1,3,1,1,1,5,4,5,1,2,3,3,5,5,1,4,5,4,5,2
50,74757,5,3,4,5,2,5,4,4,5,5,4,5,3,5,5,4,5,5,5,5,4,1,2,4,4,5,4,5,2,5,5,2,3,4,2,5,4,5,3,5,5,5,5,2,5,5,5,4,1,1,5,5,5,5,4,5,5,5,4,5,5,5,5,5,4
30,118829,5,2,4,4,1,4,1,5,4,4,4,3,2,4,4,4,5,4,4,4,5,2,2,2,5,2,2,5,2,4,5,2,1,4,2,4,4,5,2,4,1,2,4,2,2,2,5,2,2,4,2,4,4,1,4,4,2,2,2,2,2,4,2,2,2
30,36946,5,1,5,5,1,4,1,5,2,5,1,4,1,5,5,2,5,5,4,5,1,1,1,1,1,5,1,5,1,5,5,1,1,2,1,5,1,5,1,5,1,5,4,1,5,1,5,1,1,1,2,2,2,1,5,1,5,5,1,1,1,2,5,4,1
